Time	RHum	Wind Direction	Wind Speed	Gust	Rain	Radiation	mBar
01:11:03	66	40	166	7	8	0.00	74.56	1013.5
01:10:03	67	40	200	7	8	0.00	81.53	1013.5
01:09:03	67	40	176	8	10	0.00	88.27	1013.5
01:08:03	66	40	217	11	11	0.00	89.75	1013.5
01:07:03	66	40	217	10	12	0.00	83.08	1013.5
01:06:03	67	40	177	7	9	0.00	80.72	1013.5
01:05:03	66	40	220	8	10	0.00	79.34	1013.5
01:04:03	65	40	222	11	12	0.00	80.08	1013.5
01:03:03	66	40	206	10	13	0.00	82.78	1013.5
01:02:03	66	40	212	10	14	0.00	86.21	1013.5
01:01:03	67	40	205	7	9	0.00	91.00	1013.5
01:00:03	67	40	178	7	9	0.00	111.28	1013.5
00:59:03	68	40	214	8	10	0.00	132.74	1013.4
00:58:03	67	40	207	8	10	0.00	116.10	1013.4
00:57:03	67	40	185	8	9	0.00	86.72	1013.4
00:56:03	67	40	173	10	13	0.00	82.84	1013.4
00:55:03	68	40	192	7	9	0.00	75.23	1013.4
00:54:03	68	40	191	8	10	0.00	72.06	1013.4
00:53:03	68	40	178	7	8	0.00	70.48	1013.3
00:52:03	68	40	170	6	9	0.00	68.66	1013.3
00:51:03	68	40	183	9	13	0.00	69.23	1013.3
00:50:03	67	40	183	9	12	0.00	68.97	1013.3
00:49:03	67	40	178	10	11	0.00	65.70	1013.4
00:48:03	67	40	194	9	10	0.00	69.77	1013.3
00:47:03	66	40	196	10	12	0.00	70.95	1013.3
00:46:03	66	40	179	9	10	0.00	75.16	1013.3
00:45:03	65	40	215	6	8	0.00	89.25	1013.3
00:44:03	65	40	195	7	8	0.00	112.83	1013.3
00:43:03	64	40	176	9	12	0.00	104.88	1013.3
00:42:03	65	40	203	8	10	0.00	138.91	1013.3
00:41:03	64	40	206	9	11	0.00	147.73	1013.2
00:40:03	64	40	223	10	13	0.00	132.47	1013.2
00:39:03	65	40	189	9	12	0.00	166.33	1013.2
00:38:03	65	40	154	7	9	0.00	168.69	1013.2
00:37:03	66	40	160	7	8	0.00	171.01	1013.2
00:36:03	66	40	193	9	11	0.00	169.73	1013.2
00:35:03	65	40	220	11	14	0.00	181.76	1013.2
00:34:03	65	40	225	12	14	0.00	163.94	1013.2
00:33:03	65	40	215	11	15	0.00	149.22	1013.2
00:32:03	64	40	214	9	13	0.00	124.72	1013.1
00:31:03	66	40	193	8	9	0.00	94.67	1013.1
00:30:03	66	40	195	9	11	0.00	71.36	1013.2
00:29:03	65	40	194	10	11	0.00	66.23	1013.1
00:28:03	66	40	206	7	10	0.00	62.93	1013.1
00:27:03	66	40	194	9	10	0.00	65.56	1013.1
00:26:03	65	40	219	11	11	0.00	71.86	1013.1
00:25:03	66	40	222	10	12	0.00	73.17	1013.1
00:24:03	66	40	217	8	9	0.00	78.23	1013.0
00:23:03	66	40	205	10	12	0.00	83.52	1013.0
00:22:03	65	40	217	11	12	0.00	134.96	1013.0
00:21:03	65	40	220	13	15	0.00	174.45	1013.0
00:20:03	64	40	206	14	16	0.00	166.73	1013.0
00:19:03	64	40	204	12	15	0.00	183.00	1013.0
00:18:03	64	40	221	15	17	0.00	183.48	1013.0
00:17:03	63	40	222	11	13	0.00	187.15	1012.9
00:16:03	63	40	211	15	18	0.00	191.09	1012.9
00:15:03	62	41	213	16	17	0.00	194.76	1012.9
00:14:03	62	41	204	16	19	0.00	198.90	1012.8
00:13:03	62	41	210	13	16	0.00	201.13	1012.8
00:12:03	62	41	189	10	15	0.00	199.17	1012.8
00:11:03	62	41	202	12	16	0.00	200.99	1012.8
00:10:03	62	41	205	13	14	0.00	202.54	1012.8
00:09:03	61	41	211	16	18	0.00	203.56	1012.7
00:08:03	61	41	221	11	14	0.00	206.82	1012.7
00:07:03	62	41	202	11	14	0.00	210.77	1012.7
00:06:03	63	41	208	10	11	0.00	215.21	1012.7
00:05:03	64	41	202	10	12	0.00	221.11	1012.7
00:04:03	64	41	175	13	16	0.00	223.60	1012.7
00:03:03	64	41	159	12	14	0.00	227.81	1012.7
00:02:03	64	40	176	12	13	0.00	237.21	1012.6
00:01:03	63	41	164	14	18	0.00	237.51	1012.6
00:00:03	63	41	158	15	16	0.00	233.34	1012.6
